구분,문항 번호,질문 내용,변수명
개인,Q535-4,정부 세대 통합 정책 인식은?,p524govpolicy
개인,Q535-5,향후 통합 정책 기대는?,p524govhope
개인,Q536-1,디지털 미디어의 감정 표현 영향 체감도는?,p525emotion
개인,Q536-2,감정 표현 방식 변화 경험은?,p525change
개인,Q536-3,감정 왜곡 경험은?,p525distortion
개인,Q536-4,정부 감정 표현 교육 정책 인식은?,p525govpolicy
개인,Q536-5,향후 정책 기대는?,p525govhope
개인,Q537-1,디지털 기기 사용 피로감 여부는?,p526fatigue
개인,Q537-2,피로감 원인은?,p526cause
개인,Q537-3,피로 해소 노력은?,p526effort
개인,Q537-4,정부 디지털 웰빙 정책 인식은?,p526govpolicy
개인,Q537-5,향후 정책 기대는?,p526govhope
개인,Q538-1,디지털 기술이 지역사회 참여에 미친 영향은?,p527impact
개인,Q538-2,지역사회 참여 경험은?,p527participation
개인,Q538-3,참여 활동의 한계는?,p527barrier
개인,Q538-4,정부 지역사회 참여 정책 인식은?,p527govpolicy
개인,Q538-5,향후 정책 기대는?,p527govhope
개인,Q539-1,디지털 정보 신뢰도에 대한 기준은?,p528criteria
개인,Q539-2,기준 실천 여부는?,p528practice
개인,Q539-3,정보 불신 경험은?,p528distrust
개인,Q539-4,정부 정보 신뢰 정책 인식은?,p528govpolicy
개인,Q539-5,향후 정책 기대는?,p528govhope
개인,Q540-1,디지털 기술로 인한 직장 내 소통 변화 인식은?,p529communication
개인,Q540-2,소통 변화의 긍정적 영향은?,p529positive
개인,Q540-3,소통 문제 경험은?,p529problem
개인,Q540-4,정부 직장 소통 관련 정책 인식은?,p529govpolicy
개인,Q540-5,향후 정책 기대는?,p529govhope
개인,Q541-1,디지털 기술로 인한 고용 형태 변화 인식은?,p530employment
개인,Q541-2,비정형 고용 경험은?,p530nonstandard
개인,Q541-3,비정형 고용의 장단점 인식은?,p530perception
개인,Q541-4,정부 고용 안정 정책 인식은?,p530govpolicy
개인,Q541-5,향후 고용 정책 기대는?,p530govhope
개인,Q542-1,디지털 기술 기반 근무 경험 여부는?,p531experience
개인,Q542-2,원격근무 만족도는?,p531satisfaction
개인,Q542-3,원격근무의 문제점은?,p531problem
개인,Q542-4,정부 원격근무 정책 인식은?,p531govpolicy
개인,Q542-5,향후 관련 정책 기대는?,p531govhope
개인,Q543-1,디지털 기술과 노동시간 단축 인식은?,p532worktime
개인,Q543-2,노동시간 변화 경험은?,p532change
개인,Q543-3,단축된 시간 활용 방식은?,p532use
개인,Q543-4,정부 노동시간 정책 인식은?,p532govpolicy
개인,Q543-5,향후 정책 기대는?,p532govhope
개인,Q544-1,디지털 기술 기반 평생학습 참여 경험은?,p533learning
개인,Q544-2,학습 만족도는?,p533satisfaction
개인,Q544-3,학습의 어려움은?,p533difficulty
개인,Q544-4,정부 평생학습 정책 인식은?,p533govpolicy
개인,Q544-5,향후 정책 기대는?,p533govhope
개인,Q545-1,디지털 기술이 직무 역량에 미친 영향은?,p534impact
개인,Q545-2,역량 강화 교육 참여 경험은?,p534training
개인,Q545-3,역량 강화 교육의 효과는?,p534effect
개인,Q545-4,정부 역량 강화 정책 인식은?,p534govpolicy
개인,Q545-5,향후 정책 기대는?,p534govhope
개인,Q546-1,디지털 사회에서의 정보 공유 경험은?,p535sharing
개인,Q546-2,공유 정보 유형은?,p535type
개인,Q546-3,정보 공유에 따른 문제 경험은?,p535problem
개인,Q546-4,정부 정보 공유 정책 인식은?,p535govpolicy
개인,Q546-5,향후 정책 기대는?,p535govhope
개인,Q547-1,디지털 기술 기반 인간관계 유지 방식은?,p536method
개인,Q547-2,기술로 인한 관계 변화 경험은?,p536change
개인,Q547-3,관계 유지의 어려움은?,p536difficulty
개인,Q547-4,정부 관계 유지 지원 정책 인식은?,p536govpolicy
개인,Q547-5,향후 정책 기대는?,p536govhope
개인,Q548-1,디지털 기술과 사회 신뢰 인식은?,p537trust
개인,Q548-2,신뢰 저하 경험은?,p537decline
개인,Q548-3,신뢰 회복 노력은?,p537effort
개인,Q548-4,정부 신뢰 회복 정책 인식은?,p537govpolicy
개인,Q548-5,향후 정책 기대는?,p537govhope
개인,Q549-1,디지털 기기 활용 능력 자가평가는?,p538ability
개인,Q549-2,기기 활용의 어려움은?,p538difficulty
개인,Q549-3,기기 활용 교육 참여 경험은?,p538training
개인,Q549-4,정부 기기 활용 교육 정책 인식은?,p538govpolicy
개인,Q549-5,향후 정책 기대는?,p538govhope
개인,Q550-1,디지털 기술의 미래에 대한 기대는?,p539expect
개인,Q550-2,기대 이유는?,p539reason
개인,Q550-3,기술 발전에 대한 우려는?,p539concern
개인,Q550-4,정부 기술 정책 인식은?,p539govpolicy
개인,Q550-5,향후 기술 정책 기대는?,p539govhope
개인,Q551-1,디지털 기술에 대한 자기 주도 학습 경험은?,p540selflearn
개인,Q551-2,학습 주제는?,p540topic
개인,Q551-3,학습의 어려움은?,p540difficulty
개인,Q551-4,정부 자기주도 학습 지원 정책 인식은?,p540govpolicy
개인,Q551-5,향후 정책 기대는?,p540govhope
개인,Q552-1,디지털 시대의 시민의식 인식은?,p541civic
개인,Q552-2,시민의식 실천 경험은?,p541practice
개인,Q552-3,실천의 어려움은?,p541difficulty
개인,Q552-4,정부 시민교육 정책 인식은?,p541govpolicy
개인,Q552-5,향후 시민 정책 기대는?,p541govhope
개인,Q553-1,디지털 사회에서의 자아 정체감 변화 인식은?,p542identity
개인,Q553-2,정체감 형성의 어려움은?,p542difficulty
개인,Q553-3,자아 형성을 위한 노력은?,p542effort
개인,Q553-4,정부 자아정체성 정책 인식은?,p542govpolicy
개인,Q553-5,향후 정책 기대는?,p542govhope
개인,Q554-1,디지털 기술에 대한 윤리적 고민 경험은?,p543ethic
개인,Q554-2,윤리 문제 사례는?,p543case
개인,Q554-3,윤리적 판단 기준은?,p543criteria
개인,Q554-4,정부 윤리 교육 정책 인식은?,p543govpolicy
개인,Q554-5,향후 윤리 정책 기대는?,p543govhope
개인,Q555-1,디지털 기술의 공정성 인식은?,p544fairness
개인,Q555-2,공정성 훼손 사례 경험은?,p544violation
개인,Q555-3,공정한 사회 실현을 위한 노력은?,p544effort
개인,Q555-4,정부 공정사회 정책 인식은?,p544govpolicy
개인,Q555-5,향후 정책 기대는?,p544govhope
개인,Q556-1,디지털 기술로 인한 인간 존엄성 인식 변화는?,p545dignity
개인,Q556-2,존엄성 훼손 경험은?,p545violation
개인,Q556-3,존엄성 유지 노력이 있었는가?,p545effort
개인,Q556-4,정부 존엄성 보호 정책 인식은?,p545govpolicy
개인,Q556-5,향후 정책 기대는?,p545govhope
개인,Q557-1,디지털 시대의 개인정보 보호 인식은?,p546privacy
개인,Q557-2,개인정보 유출 경험은?,p546leak
개인,Q557-3,개인정보 보호 노력은?,p546effort
개인,Q557-4,정부 개인정보 보호 정책 인식은?,p546govpolicy
개인,Q557-5,향후 정책 기대는?,p546govhope
개인,Q558-1,디지털 기술 관련 사회적 책임 인식은?,p547responsibility
개인,Q558-2,책임 있는 기술 사용 경험은?,p547practice
개인,Q558-3,책임 미이행 사례 경험은?,p547violation
개인,Q558-4,정부 책임 강화 정책 인식은?,p547govpolicy
개인,Q558-5,향후 정책 기대는?,p547govhope
개인,Q559-1,디지털 시민으로서의 권리 인식은?,p548right
개인,Q559-2,권리 침해 경험은?,p548violation
개인,Q559-3,권리 보호 노력은?,p548effort
개인,Q559-4,정부 권리 보장 정책 인식은?,p548govpolicy
개인,Q559-5,향후 정책 기대는?,p548govhope
개인,Q560-1,디지털 리터러시 수준 자가 인식은?,p549literacy
개인,Q560-2,리터러시 교육 참여 경험은?,p549education
개인,Q560-3,리터러시 향상 노력은?,p549effort
개인,Q560-4,정부 리터러시 정책 인식은?,p549govpolicy
개인,Q560-5,향후 정책 기대는?,p549govhope
개인,Q561-1,디지털 기술 관련 법적 분쟁 경험은?,p550dispute
개인,Q561-2,분쟁 해결 방식은?,p550resolution
개인,Q561-3,분쟁 해결 만족도는?,p550satisfaction
개인,Q561-4,정부 법률 지원 정책 인식은?,p550govpolicy
개인,Q561-5,향후 법률 지원 기대는?,p550govhope
개인,Q562-1,디지털 경제 참여 경험은?,p551participation
개인,Q562-2,경제 참여 방식은?,p551method
개인,Q562-3,참여 장벽 경험은?,p551barrier
개인,Q562-4,정부 디지털 경제 정책 인식은?,p551govpolicy
개인,Q562-5,향후 정책 기대는?,p551govhope
개인,Q563-1,디지털 기술 기반 자산 관리 경험은?,p552asset
개인,Q563-2,자산 관리의 어려움은?,p552difficulty
개인,Q563-3,자산 관리 교육 참여 경험은?,p552education
개인,Q563-4,정부 자산 관리 정책 인식은?,p552govpolicy
개인,Q563-5,향후 정책 기대는?,p552govhope
개인,Q564-1,디지털 기술이 정치 참여에 미친 영향은?,p553impact
개인,Q564-2,정치 참여 경험은?,p553experience
개인,Q564-3,참여의 어려움은?,p553difficulty
개인,Q564-4,정부 정치 참여 정책 인식은?,p553govpolicy
개인,Q564-5,향후 정책 기대는?,p553govhope
개인,Q565-1,디지털 기술에 대한 평등한 접근성 인식은?,p554access
개인,Q565-2,접근성 격차를 경험한 적 있는가?,p554gap
개인,Q565-3,접근성 향상을 위한 개인 노력은?,p554effort
개인,Q565-4,정부 접근성 향상 정책 인식은?,p554govpolicy
개인,Q565-5,향후 정책 기대는?,p554govhope
개인,Q566-1,디지털 정보 이용 시 차별 경험 여부는?,p555discrimination
개인,Q566-2,차별의 원인은 무엇이라 생각하는가?,p555cause
개인,Q566-3,차별 극복을 위한 노력은?,p555effort
개인,Q566-4,정부 차별 해소 정책 인식은?,p555govpolicy
개인,Q566-5,향후 정책 기대는?,p555govhope
개인,Q567-1,디지털 교육 서비스 만족도는?,p556satisfaction
개인,Q567-2,서비스 접근성은?,p556access
개인,Q567-3,이용 시 문제 경험은?,p556problem
개인,Q567-4,정부 교육 서비스 정책 인식은?,p556govpolicy
개인,Q567-5,향후 정책 기대는?,p556govhope
개인,Q568-1,디지털 복지 서비스 인식 여부는?,p557welfare
개인,Q568-2,복지 서비스 이용 경험은?,p557use
개인,Q568-3,이용 시 어려움은?,p557difficulty
개인,Q568-4,정부 복지 서비스 정책 인식은?,p557govpolicy
개인,Q568-5,향후 정책 기대는?,p557govhope
개인,Q569-1,디지털 기술의 사회통합 기여 인식은?,p558integration
개인,Q569-2,사회통합을 위한 기술 활용 경험은?,p558experience
개인,Q569-3,사회통합의 장애 요인은?,p558barrier
개인,Q569-4,정부 사회통합 정책 인식은?,p558govpolicy
개인,Q569-5,향후 정책 기대는?,p558govhope
개인,Q570-1,디지털 기술의 일상생활 편의성 향상 여부는?,p559convenience
개인,Q570-2,편의성 향상 체감 영역은?,p559area
개인,Q570-3,편의성과 사생활 침해 간 균형 인식은?,p559balance
개인,Q570-4,정부 편의성 정책 인식은?,p559govpolicy
개인,Q570-5,향후 정책 기대는?,p559govhope
개인,Q571-1,디지털 환경에서의 스트레스 경험은?,p560stress
개인,Q571-2,스트레스 주요 원인은?,p560cause
개인,Q571-3,스트레스 해소 방법은?,p560relief
개인,Q571-4,정부 디지털 스트레스 대응 정책 인식은?,p560govpolicy
개인,Q571-5,향후 정책 기대는?,p560govhope
개인,Q572-1,디지털 사회의 정보 과부하 체감 정도는?,p561overload
개인,Q572-2,과부하 상황에서의 대응 전략은?,p561strategy
개인,Q572-3,정보 선별 어려움 경험은?,p561difficulty
개인,Q572-4,정부 정보 관리 정책 인식은?,p561govpolicy
개인,Q572-5,향후 정책 기대는?,p561govhope
개인,Q573-1,디지털 기술이 사회적 고립감 해소에 기여했는가?,p562social
개인,Q573-2,기여 사례 경험은?,p562example
개인,Q573-3,고립감 지속 원인은?,p562reason
개인,Q573-4,정부 사회적 연결 정책 인식은?,p562govpolicy
개인,Q573-5,향후 정책 기대는?,p562govhope
개인,Q574-1,디지털 기술이 여가 생활에 미친 영향은?,p563leisure
개인,Q574-2,여가 활동 유형은?,p563type
개인,Q574-3,여가 활용의 만족도는?,p563satisfaction
개인,Q574-4,정부 여가 정책 인식은?,p563govpolicy
개인,Q574-5,향후 정책 기대는?,p563govhope
개인,Q575-1,디지털 기술의 환경 인식 변화 영향은?,p564awareness
개인,Q575-2,환경 보호 실천 경험은?,p564practice
개인,Q575-3,디지털 기술과 환경 보호의 갈등 경험은?,p564conflict
개인,Q575-4,정부 환경 정책 인식은?,p564govpolicy
개인,Q575-5,향후 환경 정책 기대는?,p564govhope
개인,Q576-1,디지털 기술의 건강 인식 변화 영향은?,p565health
개인,Q576-2,건강 관련 디지털 서비스 이용 경험은?,p565use
개인,Q576-3,서비스 이용 중 문제 경험은?,p565problem
개인,Q576-4,정부 디지털 건강 정책 인식은?,p565govpolicy
개인,Q576-5,향후 정책 기대는?,p565govhope
개인,Q577-1,디지털 기술의 안전 인식 변화 경험은?,p566safety
개인,Q577-2,안전 관련 기술 활용 경험은?,p566use
개인,Q577-3,기술 활용의 어려움은?,p566difficulty
개인,Q577-4,정부 안전 기술 정책 인식은?,p566govpolicy
개인,Q577-5,향후 정책 기대는?,p566govhope
개인,Q578-1,디지털 기술의 교육 형평성 영향 인식은?,p567equity
개인,Q578-2,교육 격차 경험 여부는?,p567gap
개인,Q578-3,격차 해소 노력은?,p567effort
개인,Q578-4,정부 교육 형평 정책 인식은?,p567govpolicy
개인,Q578-5,향후 정책 기대는?,p567govhope
개인,Q579-1,디지털 기술의 세대 간 갈등 인식은?,p568generation
개인,Q579-2,세대 갈등 사례 경험은?,p568example
개인,Q579-3,갈등 해소 노력은?,p568effort
개인,Q579-4,정부 세대 통합 정책 인식은?,p568govpolicy
개인,Q579-5,향후 정책 기대는?,p568govhope
개인,Q580-1,디지털 기술이 지역사회 발전에 미친 영향은?,p569impact
개인,Q580-2,지역사회 발전 체감 경험은?,p569experience
개인,Q580-3,지역 격차 문제 인식은?,p569disparity
개인,Q580-4,정부 지역 균형 발전 정책 인식은?,p569govpolicy
개인,Q580-5,향후 정책 기대는?,p569govhope
개인,Q581-1,디지털 사회에서 문화생활 참여 경험은?,p570participation
개인,Q581-2,문화콘텐츠 이용 방식은?,p570use
개인,Q581-3,문화 격차 체감 여부는?,p570gap
개인,Q581-4,정부 문화 정책 인식은?,p570govpolicy
개인,Q581-5,향후 정책 기대는?,p570govhope
개인,Q582-1,디지털 기술 기반 공공서비스 이용 경험은?,p571use
개인,Q582-2,이용 서비스 유형은?,p571type
개인,Q582-3,이용 만족도는?,p571satisfaction
개인,Q582-4,정부 공공서비스 정책 인식은?,p571govpolicy
개인,Q582-5,향후 정책 기대는?,p571govhope
개인,Q583-1,디지털 기기 사용 시 보안 의식 수준은?,p572security
개인,Q583-2,보안 사고 경험 여부는?,p572incident
개인,Q583-3,보안 강화 노력은?,p572effort
개인,Q583-4,정부 보안 정책 인식은?,p572govpolicy
개인,Q583-5,향후 정책 기대는?,p572govhope
개인,Q584-1,디지털 사회에서 사회적 책임 인식은?,p573responsibility
개인,Q584-2,책임 실천 경험은?,p573practice
개인,Q584-3,실천 시 어려움은?,p573difficulty
개인,Q584-4,정부 책임 관련 정책 인식은?,p573govpolicy
개인,Q584-5,향후 정책 기대는?,p573govhope
개인,Q585-1,디지털 기술 기반 일자리 창출 인식은?,p574creation
개인,Q585-2,새로운 일자리 경험 여부는?,p574experience
개인,Q585-3,일자리 전환 과정의 어려움은?,p574difficulty
개인,Q585-4,정부 일자리 정책 인식은?,p574govpolicy
개인,Q585-5,향후 정책 기대는?,p574govhope
개인,Q586-1,디지털 사회에서 소외 계층 지원 경험은?,p575support
개인,Q586-2,지원 대상 인식은?,p575target
개인,Q586-3,지원의 효과성은?,p575effect
개인,Q586-4,정부 소외 계층 정책 인식은?,p575govpolicy
개인,Q586-5,향후 정책 기대는?,p575govhope
개인,Q587-1,디지털 기술이 자율성과 통제에 미친 영향은?,p576autonomy
개인,Q587-2,기술로 인한 통제 경험은?,p576control
개인,Q587-3,자율성 확보 노력은?,p576effort
개인,Q587-4,정부 자율성 보장 정책 인식은?,p576govpolicy
